Image,ID,Length,Name,Description,,
,Character_BrawnyBass,20,Fish Thicc,More ripped than the tide.,,
,Character_BrightShimmer,23,Harmony Lee,Breeze your way to victory.,,
,Character_BuffCatCruise,23,Purradise Meowscles,From the catwalk to the boardwalk.,,
,Character_BunnyBR,17,Miss Bunny Penny,Spring into action. Save the world!,,
,Character_Calavera,18,Salvador,They say his music soothes lost souls and wandering spirits.,,
,Character_CameraShake,21,Elite Striker Sephira,Go for the shutout.,,
,Character_Candor,16,Twyn,The Peace Syndicate's multifaceted Master Scout.,,
,Character_CasualCherie,22,Opal,Catch the vibe and join the fray.,,
,Character_CavalryAlt,20,Vivica Saint,Queen bee of Saint Academy for two hundred years and counting.,,
,Character_Chainmail,19,Dusty,Two-time Bruteball MVP (Most Vicious Player).,,
,Character_ChaosDarkIce,22,Underworld Desdemona,Fiendishly frosty.,,
,Character_ChillCat,18,Meow Skulls,She's one chill kitty.,,
,Character_ChromeDJ_NPC,22,TBD,TBD,,
,Character_CinderMax,19,Rian,Let the beat run wild.,,
,Character_CirrusVine,20,Darth Maul,A powerful Sith warrior trained by Darth Sidious.,,
,Character_Citadel,17,The Ageless,The Snapshot left to rule an Empire.,,
,Character_ClearRadius,21,Eren Jaeger,"If we don't fight, we can't win!",,
,Character_CometDeer,19,Sled Ready Guff,The forecast calls for Guff.,,
,Character_CometWinter,21,Guff Gringle,Don't jingle with Gringle.,,
,Character_Conscience,20,Abyss,The living embodiment of fear.,,
,Character_CoyoteTrail,21,Giannis Antetokounmpo,A true warrior on and off the court.,,
,Character_CoyoteTrailDark,25,Hoplite Giannis,Ready to dominate the paint.,,
,Character_CrimsonPeak,21,Isaac Clarke,Ship system specialist and necromorph slayer.,,
,Character_CrispRover,20,Lorenzo,Influential explorer and rogueish raconteur.,,
,Character_CubeCoast,19,Breezabelle,"Voted ""Most Relaxed on the Beach"", in a very competitive season.",,
,Character_DapperPunch,21,Paxton Price,Settling scores across the stars.,,
,Character_DarkAzalea,20,X-23,Weapon X clone and successor to the mantle of the Wolverine.,,
,Character_Dazzle,16,Imani,Embrace the past. Create the future.,,
,Character_DefectBlip,20,Errant,Live your own life. Write your own code.,,
,Character_DefectGlitch,22,Glitch,You are more than your programming.,,
,Character_Despair,17,Red Claw,Untamed. Unstoppable.,,
,Character_DistantEchoCastle,27,Leia Organa,Princess. Senator. Rebel. Icon.,,
,Character_DistantEchoPilot,26,Han Solo,Smuggler. Scoundrel. Scruffy-looking nerf herder.,,
,Character_DistantEchoPro,24,Luke Skywalker,Force-sensitive farmer and galactic hero.,,
,Character_DualParadox,21,Goku Black,An evil fighter from a parallel future who switched bodies with Goku using the Super Dragon Balls.,,
,Character_Dummy_FNCS,20,Dummy Supreme,He's the best at every test.,,
,Character_Ebony,15,Stray,"Adrift, but never lost.",,
,Character_Elevate,17,Captain America - Sam Wilson (MCU),"From Falcon, to Avenger, to Captain America.",,
,Character_EmberRae,18,Sylvie,A master smith from an ageless kingdom.,,
,Character_EmeraldGlassGreen,27,Izuku Midoriya,I have to work harder than anyone else to make it!,,
,Character_EmeraldGlassPink,26,Ochaco Uraraka,Giving up isn't an option for me.,,
,Character_EmeraldGlassRebel,27,Katsuki Bakugo,I Only Look At Victory! That's All!,,
,Character_EmeraldGlassTransform,31,All Might,It's fine now. Why? Because I am here!,,
,Character_FallValleyBlink,25,Leon S. Kennedy,"Once a rookie R.P.D. officer, now an elite operative.",,
,Character_FallValleyCharge,26,Claire Redfield,A tough young woman on a search for her brother.,,
,Character_FauxVenom,19,Designer Tsuki,She's escaped Kata Tech to build a life of her own.,,
,Character_FearlessFlightHero,28,Spider-Man (Miles Morales),With great ability comes great accountability.,,
,Character_FearlessFlightMenace,30,Spider-Man 2099,Brilliant geneticist Miguel O'Hara.,,
,Character_Firework,18,Razor Rae,Have a blast and don't look back.,,
,Character_FishBowl,18,Yennefer of Vengerberg,Powerful sorceress who walks her own path.,,
,Character_FloodPlain,20,Satoru Gojo,Widely known as the strongest Sorcerer of modern times.,,
,Character_FolkEvening,21,Nord Warrior,"Soldier of the Ebonheart Pact, herald of Jorunn the Skald-King.",,
,Character_FossilMech,20,Haxsaur,Put the 'hack' in hack and slash.,,
,Character_GalaxyKnight,22,Axion Sentinel ,Defender of worlds far beyond our stars.,,
,Character_GelatinGummi,22,Lumi Jellie,Keep your friends close and your anemones closer.,,
,Character_Genius,16,Queen Summer,All hail! Queen of the Glorzo.,,
,Character_GeniusBlob,20,Mr. Meeseeks,Look at me!,,
,Character_GoldenGuard,21,Gildhart,The golden stag of vengeance.,,
,Character_GrandScheme,21,Clone Trooper,The backbone of Republic warfare.,,
,Character_GrandScheme_Blue,26,501st Trooper,Elite member of the 501st Legion.,,
,Character_GrandScheme_Grey,26,Wolf Pack Trooper,"Named for their beloved commander, Wolffe.",,
,Character_GrandScheme_NPC,25,TBD,TBD,,
,Character_GrandScheme_Orange,28,Ahsoka's Clone Trooper,Led by legendary Commander Rex and Ahsoka Tano.,,
,Character_GrandScheme_Red,25,Coruscant Guard,Troopers sworn to defend the Galactic Republic.,,
,Character_GrandScheme_Yellow,28,212th Battalion Trooper,A specialized attack trooper serving under General Kenobi.,,
,Character_HauntKoi,18,Koi Brawler Zero,Fire and water.,,
,Character_HeadhunterStar,24,Renegade Runner,Rebuilt and ready to compete.,,
,Character_HeadhunterStarFNCS,28,FNCS Renegade,Rebuilt and ready to be a champion.,,
,Character_Headset,17,SypherPK,"Creator, streamer, and warrior possessed by a powerful Oni.",,
,Character_HeistSleek,20,Gold Blooded Ace,Protect the vaults.,,
,Character_HighBeam,18,Ciri,"Trained as a witcher and bound by destiny with her adopted father, Geralt.",,
,Character_Hitman_Dark,21,Spycatcher Siren,Every operation needs a mastermind.,,
,Character_HornettaVine,22,Oleander,Clever prowler of the caverns below.,,
,Character_HumanBeing,20,Bonejamin,He's ready to party 'til midnight.,,
,Character_IchorIncisor,22,Countess Daraku,Embrace your thirst for fame.,,
,Character_Imitator,18,The Inkquisitor,Hunting from the inky shadows.,,
,Character_Imitator_NPC,22,TBD,TBD,,
,Character_Impulse,17,Red Card Renegade,Why settle for a yellow card?,,
,Character_ImpulseSpring,23,Mighty Midfielder,They'll never beat her.,,
,Character_ImpulseSpring_B,25,Free Kick Maverick,Always ahead of the game.,,
,Character_ImpulseSpring_C,25,Penalty Patroller,Run the field!,,
,Character_ImpulseSpring_D,25,Net Protector,Nothing gets past her.,,
,Character_ImpulseSpring_E,25,Field Favorite,She's got perfect pitch.,,
,Character_Impulse_B,19,Tackle Titan,"Slide, block, or cynical--take 'em down!",,
,Character_Impulse_C,19,Goal Guardian,Stop anything that comes your way.,,
,Character_Impulse_D,19,Breakaway Boss,Don't let them crowd you.,,
,Character_Impulse_E,19,Chip Challenger,"Pass and run, pass and run!",,
,Character_IndieBucket,21,Mae,Impulsive hacker with an explosive sense of humor.,,
,Character_Inferno,17,Renzo the Destroyer,The galaxy's premier doomfluencer.,,
,Character_InnovatorSand,23,Innovator Slone,"A resilient genius, ready for a reinvention.",,
,Character_InspireSpell,22,Adonis Creed,Every punch I've ever thrown has been my own.,,
,Character_IronBlaze,19,Padmé Amidala,Naboo's most courageous senator.,,
,Character_IvyCross,18,Ani Konda,Poised and poisonous.,,
,Character_JonesyOrangeFNCS,26,Championship Jonesy,Victory looks good on you.,,
,Character_Jumpsuit_Mutable,26,Alias,Secure the bag.,,
,Character_Jumpsuit_Scrap_Mutable,32,Caper,Make the score.,,
,Character_JungleBoss_NPC,24,TBD,TBD,,
,Character_KeyTracker,20,Tegan,All's fair in love and games.,,
,Character_KnightCatRacket,25,Court Queen Erisa,Ruling the court in summer style.,,
,Character_Knight_Boss_NPC,25,TBD,TBD,,
,Character_LastVoiceDive,23,Maxxed Out Max,He wears his kicks. All of them.,,
,Character_LastVoiceSteel,24,Airie,She’s clearly got style.,,
,Character_LazarusLens,21,Kado Thorne,A voracious traveler with a hunger for the finer things in life.,,
,Character_LazarusLensStyle_NPC,30,TBD,TBD,,
,Character_LazarusLensWings_NPC,30,TBD,TBD,,
,Character_Lettuce,17,MrBeast,You Can Play As Me in Fortnite!,,
,Character_LettuceCat,20,MrBeast6000,I Am Ready to Win Battle Royale!,,
,Character_LexaEarlGrey,22,Princess Lexa,No sword nor crown will keep her from her destiny.,,
,Character_LightningDragon,25,Ayida,"Arrive as thunder, strike as lightning.",,
,Character_Lilac,15,Dahlia,Self-made. Self-perfected.,,
,Character_LocalZilla,20,Thunder,"Street warrior, sushi chef, and the coolest lizard in the Peace Syndicate.",,
,Character_Looper,16,Endless Ned,He knows it's a lot to ask.,,
,Character_LopexSnow,19,Volpez,"The sly, wild leader of the Winter Tricksters.",,
,Character_LoudPhoenix,21,Optimus Prime,Noble leader of the heroic Autobots.,,
,Character_MagicMeadow,21,Geralt of Rivia,"White-haired, yellow-eyed monster hunter for hire.",,
,Character_MasterKeyOrder,24,Huntmaster Saber,"Feared, fanged, and ruthless.",,
,Character_MastermindSummer,26,Chaos Explorer,Uncover the secrets of the deepest depths.,,
,Character_MechPilotSharkSpeed,29,Rogue Navigator,A multi-vehicle mechanical master.,,
,Character_MechPilotSharkVelocity,32,Rogue Gunner,Ready to execute the most complex maneuvers.,,
,Character_MechanicalEngineerRev,31,Combat Tech Jules,Fix it on the fly.,,
,Character_MercurialStorm,24,Iron Man Zero,A high-tech suit built to the Scientist's specifications.,,
,Character_MetalScout,20,Rift Knight Kieran,The youngest sworn knight of an ageless order.,,
,Character_Meteorwomen_Alt,25,Paradigm (Reality-659),Her duty defies reality. One of The Seven.,,
,Character_MindPinch,19,Bender Bending Rodríguez,"My story is a lot like yours, only more interesting 'cause it involves robots.",,
,Character_MindPinch_NPC,23,TBD,TBD,,
,Character_MirageHike,20,Serenade,Transformed by tranquil waters.,,
,Character_Mochi,15,Mad Mochi,Sweet. And a little bitter.,,
,Character_Mouse,15,Camille,She always manages to squeak by.,,
,Character_MusketSlinger,23,Nolan Chance,Never bet against the mastermind.,,
,Character_MuteRibbon,20,Turanga Leela,This is it. The moment we should have trained for.,,
,Character_NPCHireReward,23,TBD,TBD,,
,Character_Nebula,16,Mystica,Fabled survivor. Luminary mind.,,
,Character_NightHawk,19,Captain Levi,"In the end, you choose what you choose.",,
,Character_NitroFlow,19,Mizuki,The depth of the ocean. The rage of the storm.,,
,Character_Nox,13,Colby,It's her world. We just live in it.,,
,Character_OceanBreeze,21,Flakes Power,Powered up and ready to play.,,
,Character_OrinChai,18,Prince Orin,Trusted strategist to his trouble-making twin.,,
,Character_OuterGarment,22,Optimus Primal,Fierce leader of the brave Maximals.,,
,Character_Patches,17,Styx,Nobody crosses him twice.,,
,Character_Pencil_Apple,22,Varsity Vanguard,Upperclassman with an uppercut.,,
,Character_Pencil_Cherry,23,Culture Club Commander,President of all the best clubs.,,
,Character_Pencil_Fig,20,Victory Valedictorian,Victory speech at the ready.,,
,Character_Pencil_Grape,22,Midterm Maverick,Extra-credit expert.,,
,Character_Pencil_Guava,22,Rebel Rival,Outlandish overachiever.,,
,Character_Pencil_Kiwi,21,Sporty Skirmisher,Ready to rumble on the field.,,
,Character_Pencil_Lime,21,Striker Senpai,Champion of the chalkboard.,,
,Character_Pencil_Mango,22,Ace Academic,Scholastic specialist.,,
,Character_Pencil_Pear,21,Studious Scout,Prepared for any test.,,
,Character_Pencil_Raspberry,26,Prefect Patroller,A faculty favorite.,,
,Character_PennantSeasGlare,26,Agency Ace,The agile agent of The Agency.,,
,Character_PennantSeasGlare_B,28,Holly Hero,The valiant victor of Holly Hedges.,,
,Character_PennantSeasGlare_C,28,Slurp Soldier,The cheery conqueror of Slurpy Swamp.,,
,Character_PennantSeasGlare_D,28,Craggy Champion,The windswept warrior of Craggy Cliffs.,,
,Character_PennantSeasGlare_E,28,Sandy Scout,The gutsy general of Sweaty Sands.,,
,Character_PennantSeasShade,26,Misty Mercenary,The noble knight of Misty Meadows.,,
,Character_PennantSeasShade_B,28,Stealthy Surveyor,The artful assassin of Stealthy Stronghold. ,,
,Character_PennantSeasShade_C,28,Spire Spy,The principled protector of the Spire.,,
,Character_PennantSeasShade_D,28,Convergence Captain,The geometric guardian of the Convergence.,,
,Character_PennantSeasShade_E,28,Frenzied Fighter,The frantic fighter of Frenzy Farm.,,
,Character_Photographer_Holiday,30,Winter Wonder Skye,Ready for any adventure!,,
,Character_PinkJet,17,Mina Park,The metal music scene's most charming menace.,,
,Character_PinkSpike,19,Lennox Rose,The first to escape The Academy... But not the last.,,
,Character_PinkTrooperDark,25,Shady Zadie,She's only seen when she wants to be.,,
,Character_PirouetteWeld,23,Drosera,A dangerous dance in bloom.,,
,Character_PizzaParty,20,Piper Pace,Deliver the victory.,,
,Character_PlotTwist,19,Anakin Skywalker,The Chosen One.,,
,Character_Possession,20,Rift Warden Stellan,The head alchemist of the Oathbound.,,
,Character_PossessionHologram_NPC,32,TBD,TBD,,
,Character_PowerFarmer,21,Terminator,Come with me if you want to live.,,
,Character_PrimeOrder,20,Svenja,From the sideline to the frontline.,,
,Character_PrimeRedux,20,Battalion Brawler,Standard issue Island combatant. ,,
,Character_PrimeRedux_B,22,Battalion Brawler,Standard issue Island combatant. ,,
,Character_PrimeRedux_C,22,Battalion Brawler,Standard issue Island combatant. ,,
,Character_PrimeRedux_D,22,Battalion Brawler,Standard issue Island combatant. ,,
,Character_PrimeRedux_E,22,Battalion Brawler,Standard issue Island combatant. ,,
,Character_PrimeRedux_F,22,Recon Raider,Standard issue Island combatant.,,
,Character_PrimeRedux_G,22,Recon Raider,Standard issue Island combatant.,,
,Character_PrimeRedux_H,22,Recon Raider,Standard issue Island combatant.,,
,Character_PrimeRedux_I,22,Recon Raider,Standard issue Island combatant.,,
,Character_PrimeRedux_J,22,Recon Raider,Standard issue Island combatant.,,
,Character_PrisonBreak,21,Barrett,A bar-bear-ian on the battlefield.,,
,Character_PumpkinPunk_Glitch,28,Chrome Punk,Hacking and carving a path to victory.,,
,Character_PumpkinSkeleton,25,Jack O'Sassin,One seedy character.,,
,Character_ReconExpert_FNCS,26,Recon Champion,Know your surroundings. Secure the win.,,
,Character_RedOasisApricot,25,FFC Chloe Kim,Already a master of fancy footwork.,,
,Character_RedOasisBlackberry,28,FFC TheGrefg,Keep the ball under control.,,
,Character_RedOasisGooseberry,28,FFC Neymar Jr,Knows a thing or two.,,
,Character_RedOasisJackfruit,27,FFC LeBron James,Nothing but... net.,,
,Character_RedOasisPomegranate,29,FFC Sparkplug,Charge up.,,
,Character_RedPepper,19,Doom Slayer,The only thing they fear... is you.,,
,Character_RhombCamo_NPC,23,TBD,TBD,,
,Character_RhombGuard_NPC,24,TBD,TBD,,
,Character_RhombPatrol_NPC,25,TBD,TBD,,
,Character_RippedHarvester,25,Relik,An intrepid hunter seeking the island's secrets.,,
,Character_Robot_Hologram_NPC,28,TBD,TBD,,
,Character_RockerPunkAlt,23,Drop Dee,Let's open up this pit.,,
,Character_RollerBlade,21,Becky Lynch,From Becky 2 Belts to the Big Time and everything in between.,,
,Character_RoosterMelt,21,Nobara Kugisaki,A determined Sorcerer who came to the city from the countryside.,,
,Character_RoseDust,18,Spider-Gwen,"All right, people, let's start at the beginning one last time.",,
,Character_RoseForm,18,Clip,Homebase's surefire munitions maker.,,
,Character_RoyalDusk,19,Vikora,Bound by shadow.,,
,Character_Ruins,15,Undying Sorrow,Sleep no more.,,
,Character_Sahara,16,Black Adam,Ready to unleash his unique form of justice on the modern world.,,
,Character_SailorSquadLeaderKoi,30,Koi Agent Chigusa,Sworn to defend the kingdom from the tentacles of R.E.M.Corp's tyranny.,,
,Character_ScarletBionic,23,Captain Hypatia,No ship. No crew. Just an unstoppable spirit.,,
,Character_ScorpionZero,22,Khaby Lame,Keep it simple.,,
,Character_Scribble,18,Vivi Chroma,Fight with flair.,,
,Character_SharpFang,19,Helsie,Adventure-seeker. Vampire staker. Boba master.,,
,Character_ShinyStar,19,BriteStar,One of the Island's mightiest heroes.,,
,Character_Silencer,18,Joni the Red,Tactician. Survivor. Defender of the innocent.,,
,Character_SilentTempo,21,Era,The past lives within her.,,
,Character_SirWolf,17,Wendell,A loyal mountaineer with quite the bite.,,
,Character_SmartHyena,20,Ahsoka Tano,Warrior. Outcast. Rebel. Jedi.,,
,Character_SolarTheory,21,Philip J. Fry,You can't give up hope just because it's hopeless. You gotta hope even more!,,
,Character_Sparrow,17,Lucien West,Rebel. Dreamer. Protector of his chosen family.,,
,Character_SplitDiamond,22,Mikasa Ackermann,I'm strong. Real strong. None of you come close.,,
,Character_SportsFashion_Winter,30,Arctic Adeline,Tis the season for fashion.,,
,Character_StallionAviator,25,Polo Prodigy,She will never settle for second place.,,
,Character_StallionSmoke,23,Stadium Hero '92,He's on the road to greatness.,,
,Character_StarStray,19,Galaxy Crossfade,Blast beats across the galaxy.,,
,Character_StaticShades,22,Jittershock,He's got a taste for gold. Literally.,,
,Character_StreetGothSummer,26,Festival Lace,She's ready to experience all the festive frills.,,
,Character_SunBurst,18,The Kid LAROI,From dreamer to hitmaker.,,
,Character_SunBurstAlt,21,The Rogue LAROI,From hitmaker to hunter.,,
,Character_SunbeamQuest,22,Kimiko Five-Tails,An ancient fox spirit who watches over the Fox Clan.,,
,Character_Sunlit,16,Selene,Her destiny lies in the stars.,,
,Character_SwampKnight,21,Swamp Knight,The swamp's vengeance walks among us.,,
,Character_TalonHime,19,Birch,Her roots run deep.,,
,Character_TheHerald,19,The Herald,The Nothing is coming.,,
,Character_TheHerald_NPC,23,TBD,TBD,,
,Character_TigerRootFame,23,Desert Dawn Lyric,Mainstage material.,,
,Character_TigerRootHype,23,Sunset Alto,You're looking at a headliner.,,
,Character_Titanium,18,Triarch Nox,"Where he walks, darkness falls.",,
,Character_Titanium_NPC,22,TBD,TBD,,
,Character_TreasureHunterFashionsFNCS,36,Championship Aura,Get the win in style.,,
,Character_Troops,16,Ash Williams,"Ashley Joanna Williams, Deadite Enemy #1",,
,Character_TungStan,18,Sid Obsidian,Seeking a new directive.,,
,Character_VectorSpark,21,Megumi Fushiguro,A prodigy who enrolled at Jujutsu High as a second-class Sorcerer.,,
,Character_Veiled,16,Ava,Ava solos raids as Tarr in Underland Nexus.,,
,Character_Venice,16,Massai,Anyone can do the impossible.,,
,Character_Virtuous,18,Graveheart,Chilling protector of the lost.,,
,Character_VitalPsych,20,Highwire,"Chaos is a game, and she always wins.",,
,Character_ZirconSweep,21,Trace,Wander no more.,,
